A normalised
9510.51 2.15582e-05
9518.52 2.2277e-05
9526.53 2.22899e-05
9534.53 2.3418e-05
9542.54 2.22262e-05
9550.55 2.21569e-05
9558.56 2.21788e-05
9566.57 2.21535e-05
9574.57 2.00244e-05
9582.58 2.11681e-05
9590.59 2.07308e-05
9598.6 2.02007e-05
9606.61 1.96627e-05
9614.61 1.93482e-05
9622.62 1.92097e-05
9630.63 1.7902e-05
9638.64 1.81023e-05
9646.65 1.79736e-05
9654.65 1.69789e-05
9662.66 1.74112e-05
9670.67 1.68844e-05
9678.68 1.80057e-05
9686.69 1.67943e-05
9694.69 1.63444e-05
9702.7 1.62208e-05
9710.71 1.52891e-05
9718.72 1.59692e-05
9726.73 1.58039e-05
9734.73 1.57431e-05
9742.74 1.49901e-05
9750.75 1.47935e-05
9758.76 1.41559e-05
9766.77 1.45651e-05
9774.77 1.41025e-05
9782.78 1.3277e-05
9790.79 1.30085e-05
9798.8 1.33164e-05
9806.81 1.30752e-05
9814.81 1.26091e-05
9822.82 1.26602e-05
9830.83 1.24953e-05
9838.84 1.25539e-05
9846.85 1.23828e-05
9854.85 1.24728e-05
9862.86 1.16906e-05
9870.87 1.15093e-05
9878.88 1.12624e-05
9886.89 1.0974e-05
9894.89 1.0902e-05
9902.9 1.10182e-05
9910.91 1.06101e-05
9918.92 1.04559e-05
9926.93 1.08875e-05
9934.93 1.05615e-05
9942.94 9.8776e-06
9950.95 9.9891e-06
9958.96 9.98623e-06
9966.97 9.72062e-06
9974.97 9.95038e-06
9982.98 9.46756e-06
9990.99 9.3865e-06
9999 9.52678e-06
10007 9.12049e-06
10015 8.97881e-06
10023 9.20482e-06
10031 9.40114e-06
10039 8.86905e-06
10047 8.69392e-06
10055.1 8.7232e-06
10063.1 8.63616e-06
10071.1 8.52541e-06
10079.1 8.92325e-06
10087.1 8.54175e-06
10095.1 8.6289e-06
10103.1 8.58892e-06
10111.1 8.4924e-06
10119.1 8.63931e-06
10127.1 8.12814e-06
10135.1 7.93717e-06
10143.1 8.18615e-06
10151.2 8.08711e-06
10159.2 8.03858e-06
10167.2 7.79753e-06
10175.2 8.07621e-06
10183.2 7.82359e-06
10191.2 7.73139e-06
10199.2 7.57198e-06
10207.2 7.59746e-06
10215.2 7.93091e-06
10223.2 7.22165e-06
10231.2 7.34754e-06
10239.2 7.67494e-06
10247.2 7.34027e-06
10255.3 7.5914e-06
10263.3 7.12382e-06
10271.3 7.01621e-06
10279.3 6.90273e-06
10287.3 6.76683e-06
