nm percentage
774.8748748748749 0.0010026263384328175
775.6756756756756 0.0009586803142608178
776.4764764764765 0.000897871965978653
777.2772772772773 0.0008406591111261636
778.0780780780781 0.0008266142141538062
778.8788788788789 0.0008766092511573686
779.6796796796798 0.0008314137691930171
780.4804804804805 0.0007963478190296774
781.2812812812813 0.0007749311368294841
782.0820820820821 0.0007530305054991459
782.882882882883 0.0007932355905553523
783.6836836836837 0.0007422563292756718
784.4844844844845 0.0007006215891601844
785.2852852852853 0.000674657590149359
786.0860860860862 0.0006490830897566351
786.8868868868869 0.0006325899302162245
787.6876876876877 0.0006261482387866788
788.4884884884885 0.0005924675367612397
789.2892892892894 0.0005630018563828822
790.0900900900901 0.0005699747816306322
790.8908908908909 0.0005534712825366554
791.6916916916917 0.0005846331561672488
792.4924924924926 0.0005687207500374094
793.2932932932933 0.0005282113040684274
794.0940940940941 0.000506487081008548
794.894894894895 0.0005068737133849938
795.6956956956958 0.000478800182046249
796.4964964964965 0.00043832668128681175
797.2972972972973 0.0004223517719931619
798.0980980980981 0.00045142034610743184
798.898898898899 0.00044970949301500145
799.6996996996997 0.007516481690766801
800.5005005005005 0.010300913858450403
801.3013013013014 0.010303181379061992
802.1021021021022 0.0107957975513228
802.902902902903 0.010570137096791192
803.7037037037037 0.010167942907274068
804.5045045045046 0.010216027540132636
805.3053053053054 0.010334175840734351
806.1061061061062 0.010121722073496722
806.9069069069069 0.00991252590333824
807.7077077077078 0.009768915700522558
808.5085085085086 0.009729359002684615
809.3093093093094 0.009838522618769142
810.1101101101101 0.010019970439646511
810.910910910911 0.009728345139977064
811.7117117117118 0.009567844937297818
812.5125125125126 0.009618228739244394
813.3133133133133 0.009705420582174832
814.1141141141142 0.009655508129785136
814.9149149149149 0.009445453563856298
815.7157157157158 0.009389654222923049
816.5165165165165 0.009517312010772683
817.3173173173174 0.009471702905662025
818.1181181181181 0.009111801130302606
818.918918918919 0.009226057262592052
819.7197197197197 0.008977320141591033
820.5205205205206 0.009027290755121143
821.3213213213213 0.009141965102123274
822.1221221221222 0.009060200308316863
822.9229229229229 0.008840494200740498
823.7237237237238 0.008977555794627091
824.5245245245245 0.008856466736821007
825.3253253253254 0.008690238112637676
826.1261261261261 0.008682528162851911
826.926926926927 0.008618440763133435
827.7277277277277 0.008676217710510298
828.5285285285286 0.008546569021896704
829.3293293293293 0.008575946516977762
830.1301301301302 0.008896887709544062
830.9309309309309 0.008812030715975925
831.7317317317318 0.008374749602081958
832.5325325325325 0.008578706319847732
833.3333333333334 0.008764739753028435
834.1341341341341 0.008512129344942687
834.934934934935 0.008532203906983947
835.7357357357357 0.008184476244194022
836.5365365365366 0.008173736987330423
837.3373373373373 0.008182930124945635
838.1381381381382 0.00805098537464898
838.9389389389389 0.008288742043613824
839.7397397397398 0.008103995297944727
840.5405405405405 0.008118422652910157
841.3413413413414 0.008266442757020067
842.1421421421421 0.008331548618508185
842.942942942943 0.007878790211608826
843.7437437437437 0.008000805173725313
844.5445445445446 0.008127009518969374
845.3453453453453 0.00816649414507133
846.1461461461462 0.008110302711035588
846.946946946947 0.00802549157602991
847.7477477477478 0.008059978715293754
848.5485485485486 0.008002138852177283
849.3493493493494 0.008012009689457669
850.1501501501502 0.008120578502882352
850.950950950951 0.00802740025576122
851.7517517517518 0.007930867681223653
852.5525525525526 0.008037933437249822
853.3533533533534 0.007929543268835142
854.1541541541542 0.007569295069306284
854.954954954955 0.007760744100666139
855.7557557557558 0.007895508079525755
856.5565565565566 0.007779057513931676
857.3573573573574 0.007691712099823217
858.1581581581582 0.0077598059000410355
858.958958958959 0.00777752529766695
859.7597597597598 0.007427609826030965
860.5605605605606 0.007270226526112741
861.3613613613614 0.007375771140803653
862.1621621621622 0.007633594724797749
862.962962962963 0.007673276487343368
863.7637637637638 0.007365356300321327
864.5645645645646 0.007395904330562334
865.3653653653654 0.007427833377779747
866.1661661661662 0.007332389185634839
866.966966966967 0.007406509837589483
867.7677677677679 0.0074506726353107495
868.5685685685686 0.007422191638956847
869.3693693693695 0.00742604604712604
870.1701701701702 0.007433312818631826
870.970970970971 0.007193251505945011
871.7717717717718 0.006955711782705603
872.5725725725727 0.0070751877890542
873.3733733733734 0.007313103884006927
874.1741741741743 0.0074178824031718785
874.974974974975 0.0071388752885177854
875.7757757757759 0.007253490864819083
876.5765765765766 0.007276491268071839
877.3773773773775 0.007189376295239098
878.1781781781782 0.007169840565509463
878.9789789789791 0.007648696508414745
879.7797797797798 0.007250960989369104
880.5805805805807 0.007168025635979107
881.3813813813814 0.007185625477578401
882.1821821821823 0.007186624022242846
882.982982982983 0.00722647758500653
883.7837837837839 0.007180215096296775
884.5845845845846 0.006977195996283052
885.3853853853855 0.006779665769691738
886.1861861861862 0.006629902487748483
886.9869869869871 0.006421098132960243
887.7877877877878 0.006420887798266003
888.5885885885887 0.006280446238013781
889.3893893893894 0.006090891280590129
890.1901901901903 0.005940134872942117
890.990990990991 0.0059057198600177855
891.7917917917919 0.005879332942726844
892.5925925925926 0.005735601512179329
893.3933933933935 0.005598719739840417
894.1941941941942 0.005525685989196407
894.9949949949951 0.005500916991624855
895.7957957957958 0.0052518257183263055
896.5965965965967 0.005194216412345092
897.3973973973974 0.005102482066299447
898.1981981981983 0.004973020751958819
898.998998998999 0.00502654133681277
899.7997997997999 0.004839504781132324
900.6006006006006 0.004890318919255192
901.4014014014015 0.004853380201654816
902.2022022022022 0.004698567554051944
903.0030030030031 0.004673168245762623
903.8038038038038 0.00483193527090156
904.6046046046047 0.004638588918857576
905.4054054054054 0.004426898590456247
906.2062062062063 0.004330301914342349
907.007007007007 0.004304893175173732
907.8078078078079 0.004274480662710124
908.6086086086086 0.004265788075403599
909.4094094094095 0.004222532983370044
910.2102102102102 0.0041790448442019755
911.0110110110111 0.0042353395504979435
911.8118118118118 0.0040568401348618655
912.6126126126127 0.003974374523019245
913.4134134134134 0.0039193854445460155
914.2142142142143 0.003886840463568501
915.015015015015 0.0039149977795488915
915.8158158158159 0.003782524992217933
916.6166166166166 0.0037471383021389837
917.4174174174175 0.0037365779962859787
918.2182182182182 0.003711811437692431
919.0190190190191 0.003654507537284726
919.8198198198198 0.0034401933659787497
920.6206206206207 0.0034893269082599486
921.4214214214214 0.0035296026426055887
922.2222222222223 0.0034476422034435904
923.023023023023 0.0032488506729216582
923.8238238238239 0.003271504410447152
924.6246246246246 0.003358106243949621
925.4254254254255 0.003391227100151758
926.2262262262262 0.003329336428275538
927.0270270270271 0.003263773184915037
927.8278278278278 0.0032720952824250296
928.6286286286287 0.003258615448832171
929.4294294294294 0.0031816153338621003
930.2302302302303 0.003095968707450583
931.031031031031 0.003109157878941752
931.8318318318319 0.0030836665404596233
932.6326326326326 0.0031000897285978616
933.4334334334335 0.0031628273645666746
934.2342342342342 0.0031904922007919196
935.0350350350351 0.0030672627534407094
935.8358358358358 0.0030426821429629775
936.6366366366367 0.003107738872794642
937.4374374374374 0.003086918938273897
938.2382382382383 0.0030375375395784343
939.039039039039 0.0031296221752824395
939.8398398398399 0.003189566882409737
940.6406406406406 0.0030785926597764095
941.4414414414415 0.002973359333368745
942.2422422422422 0.0029630355573727505
943.0430430430431 0.0030691223439446775
943.8438438438438 0.002971595448389721
944.6446446446447 0.0030206333994346178
945.4454454454454 0.0029804542897664803
946.2462462462463 0.002895082061491047
947.047047047047 0.0029314448235960473
947.8478478478479 0.002992763598199611
948.6486486486486 0.0029010716963957283
949.4494494494495 0.0028543392046151282
950.2502502502502 0.0028931498985014744
951.0510510510511 0.0029734575214498335
951.8518518518518 0.0029260064298995987
952.6526526526527 0.002826818833041948
953.4534534534534 0.0028422645359842346
954.2542542542543 0.0028857610362150103
955.055055055055 0.0027990742994428927
955.8558558558559 0.0027469765523942783
956.6566566566567 0.00269542306911271
957.4574574574575 0.002622664698844031
958.2582582582583 0.0025519637525154935
959.0590590590591 0.0025231511358009273
959.8598598598599 0.0025619398926271116
960.6606606606607 0.0024413735999941582
961.4614614614615 0.0023806223944761225
962.2622622622623 0.0023962979040923543
963.063063063063 0.0024184410950361395
963.8638638638639 0.002292730318960555
964.6646646646647 0.00236624719643229
965.4654654654655 0.0023236405442809862
966.2662662662663 0.002222538352057956
967.0670670670671 0.0022170242743977837
967.8678678678679 0.0021617920437271474
968.6686686686687 0.0020493096136889105
969.4694694694695 0.002004051634771081
970.2702702702703 0.002014397112498995
971.0710710710711 0.0020245602632632392
971.8718718718719 0.0019980109209910184
972.6726726726727 0.0019587952070347263
973.4734734734735 0.0019070783249077606
974.2742742742743 0.0018803528152087751
975.0750750750751 0.001900475454844547
975.8758758758759 0.0018038917995795063
976.6766766766767 0.0017621501797930913
977.4774774774775 0.0017481187440978477
978.2782782782783 0.0017246017716591015
979.0790790790791 0.0016665828456465278
979.8798798798799 0.0016478712195079955
980.6806806806807 0.0016132273919385314
981.4814814814815 0.0015613666235217865
