A normalised
8061.06 9.63573e-05
8069.07 9.50769e-05
8077.08 9.21096e-05
8085.09 9.04067e-05
8093.09 8.98559e-05
8101.1 8.99677e-05
8109.11 9.12057e-05
8117.12 8.78521e-05
8125.13 8.82983e-05
8133.13 9.09994e-05
8141.14 9.22793e-05
8149.15 8.67252e-05
8157.16 8.2486e-05
8165.17 8.14603e-05
8173.17 8.30074e-05
8181.18 8.5095e-05
8189.19 8.2446e-05
8197.2 8.38698e-05
8205.21 8.49585e-05
8213.21 8.5852e-05
8221.22 8.65613e-05
8229.23 8.44223e-05
8237.24 8.31504e-05
8245.25 8.28752e-05
8253.25 8.18898e-05
8261.26 8.01183e-05
8269.27 8.26783e-05
8277.28 8.18865e-05
8285.29 8.09502e-05
8293.29 7.98451e-05
8301.3 7.87349e-05
8309.31 7.95306e-05
8317.32 7.76012e-05
8325.33 7.79274e-05
8333.33 7.87349e-05
8341.34 7.87713e-05
8349.35 8.03171e-05
8357.36 7.74406e-05
8365.37 7.46048e-05
8373.37 7.50095e-05
8381.38 7.81259e-05
8389.39 7.44861e-05
8397.4 7.34481e-05
8405.41 7.34723e-05
8413.41 7.39748e-05
8421.42 7.45758e-05
8429.43 7.51644e-05
8437.44 7.31668e-05
8445.45 7.13713e-05
8453.45 7.05638e-05
8461.46 7.04129e-05
8469.47 6.85199e-05
8477.48 6.91391e-05
8485.49 6.90194e-05
8493.49 7.027e-05
8501.5 7.31447e-05
8509.51 7.31534e-05
8517.52 7.11423e-05
8525.53 7.03075e-05
8533.53 7.06633e-05
8541.54 7.10077e-05
8549.55 6.81261e-05
8557.56 7.06063e-05
8565.57 6.91578e-05
8573.57 6.81958e-05
8581.58 6.9281e-05
8589.59 6.70668e-05
8597.6 6.782e-05
8605.61 6.55861e-05
8613.61 6.39001e-05
8621.62 6.4196e-05
8629.63 6.33681e-05
8637.64 6.31824e-05
8645.65 6.37686e-05
8653.65 6.30838e-05
8661.66 6.15897e-05
8669.67 6.40827e-05
8677.68 6.22671e-05
8685.69 6.16019e-05
8693.69 6.14265e-05
8701.7 6.13648e-05
8709.71 6.19326e-05
8717.72 6.13449e-05
8725.73 6.07468e-05
8733.73 5.94411e-05
8741.74 5.775e-05
8749.75 5.75943e-05
8757.76 5.94014e-05
8765.77 5.94052e-05
8773.77 5.9827e-05
8781.78 6.04735e-05
8789.79 5.75002e-05
8797.8 5.50177e-05
8805.81 5.63309e-05
8813.81 5.75333e-05
8821.82 5.71971e-05
8829.83 5.7253e-05
8837.84 5.5088e-05
8845.85 5.46458e-05
8853.85 5.44632e-05
8861.86 5.39925e-05
8869.87 5.392e-05
8877.88 5.40094e-05
8885.89 5.50008e-05
8893.89 5.35174e-05
8901.9 5.02803e-05
8909.91 5.06989e-05
8917.92 4.94151e-05
8925.93 4.78409e-05
8933.93 4.82053e-05
8941.94 4.95738e-05
8949.95 4.76636e-05
8957.96 4.89286e-05
8965.97 4.72138e-05
8973.97 4.62959e-05
8981.98 4.67299e-05
8989.99 4.58116e-05
8998 4.71949e-05
9006.01 4.64072e-05
9014.01 4.57192e-05
9022.02 4.58536e-05
9030.03 4.60587e-05
9038.04 4.33165e-05
9046.05 4.27398e-05
9054.05 4.26452e-05
9062.06 4.23622e-05
9070.07 4.21028e-05
9078.08 4.10147e-05
9086.09 4.10309e-05
9094.09 4.04894e-05
9102.1 3.97058e-05
9110.11 4.04955e-05
9118.12 3.72766e-05
9126.13 3.81195e-05
9134.13 3.87052e-05
9142.14 3.77422e-05
9150.15 3.63034e-05
9158.16 3.63621e-05
9166.17 3.65097e-05
9174.17 3.59374e-05
9182.18 3.52138e-05
9190.19 3.57747e-05
9198.2 3.34145e-05
9206.21 3.20645e-05
9214.21 3.25003e-05
9222.22 3.35695e-05
9230.23 3.29281e-05
9238.24 3.33467e-05
9246.25 3.11892e-05
9254.25 3.01362e-05
9262.26 3.01621e-05
9270.27 2.96757e-05
9278.28 3.00281e-05
9286.29 3.01551e-05
9294.29 3.04073e-05
9302.3 3.05012e-05
9310.31 2.99158e-05
9318.32 3.19103e-05
9326.33 3.16732e-05
9334.33 3.06423e-05
9342.34 2.98223e-05
9350.35 2.99216e-05
9358.36 3.00143e-05
9366.37 3.11667e-05
9374.37 3.16037e-05
9382.38 3.12416e-05
9390.39 3.08825e-05
9398.4 2.99643e-05
9406.41 2.94112e-05
9414.41 2.95173e-05
9422.42 2.97309e-05
9430.43 2.92164e-05
9438.44 3.01348e-05
9446.45 3.01744e-05
9454.45 2.94074e-05
9462.46 2.86011e-05
9470.47 2.86899e-05
9478.48 2.75999e-05
9486.49 2.84437e-05
9494.49 2.81486e-05
9502.5 2.72733e-05
9510.51 2.78009e-05
9518.52 2.77925e-05
9526.53 2.80969e-05
9534.53 2.74498e-05
9542.54 2.64668e-05
9550.55 2.6397e-05
